segment,orders,delivered_orders,reviewed_orders,low_review_orders,late_orders,gross_payment_volume,dimension,low_review_rate,late_rate,share_of_orders,share_of_low_reviews,share_of_late_orders,share_of_payment,low_review_contribution_index,late_contribution_index,expected_low_reviews_at_average,excess_low_reviews,expected_late_orders_at_average,excess_late_orders
SE,350,335,349,76,51,75246.25,customer_state,0.2177650429799427,0.15223880597014924,0.003519674983155841,0.005229477740315145,0.006515906477577616,0.004700284282113436,1.4857842742133667,1.851280731533702,51.4022782321405,24.597721767859497,27.174174423184557,23.825825576815443
SP,41746,40501,41472,5251,2387,5998226.96,customer_state,0.12661554783950618,0.058936816374904326,0.41980671956235355,0.36131562650519505,0.3049699757250543,0.37468142134175536,0.8606713748695228,0.726453297467425,6108.181326198656,-857.1813261986563,3285.3171292937245,-898.3171292937245
TO,280,274,279,38,35,61485.33,customer_state,0.13620071684587814,0.12773722627737227,0.002815739986524673,0.0026147388701575724,0.004471700523827776,0.003840703426144927,0.9286151713833541,1.5881084706784208,41.092365692742696,-3.092365692742696,22.22604117000767,12.773958829992331
AC,1,0,1,1,0,299.84,main_seller_state,1.0,,1.0056214237588117e-05,6.88089176357256e-05,0.0,1.872961428840497e-05,6.842427578614189,0.0,0.14728446484854013,0.8527155351514599,0.0,0.0
AM,3,3,3,2,2,1258.8,main_seller_state,0.6666666666666666,0.6666666666666666,3.0168642712764353e-05,0.0001376178352714512,0.00025552574421873004,7.86313982999072e-05,4.5616183857427925,8.469911843618243,0.4418533945456204,1.5581466054543796,0.24335081573001097,1.756649184269989
BA,566,547,564,73,32,304722.67,main_seller_state,0.12943262411347517,0.05850091407678245,0.005691817258474874,0.005023050987407968,0.0040884119074996806,0.019034612039864302,0.8825039103159643,0.7182964107662115,83.06843817457663,-10.068438174576627,44.37096540143867,-12.370965401438667
CE,88,84,88,14,8,24450.36,main_seller_state,0.1590909090909091,0.09523809523809523,0.0008849468529077544,0.0009633248469001583,0.0010221029768749201,0.0015273006003623446,1.0885680238704392,1.154987978675215,12.961032906671532,1.038967093328468,6.813822840440307,1.1861771595596933
DF,823,807,822,125,49,116638.94,main_seller_state,0.15206812652068127,0.06071871127633209,0.008276264317535021,0.0086011147044657,0.006260380733358886,0.00728589366731727,1.0392508472986313,0.7564259058395395,121.0678301055,3.9321698945000065,65.46136943137294,-16.461369431372944
ES,316,309,312,43,22,59843.61,main_seller_state,0.13782051282051283,0.07119741100323625,0.003177763699077845,0.0029587834583362006,0.0028107831864060302,0.0037381527912411106,0.9310898287354751,0.8845161102512723,45.95275303274452,-2.9527530327445177,25.06513402019113,-3.065134020191131
GO,460,448,457,44,18,78793.56,main_seller_state,0.0962800875273523,0.04017857142857143,0.004625858549290534,0.003027592375971926,0.0022997316979685703,0.004921868287120779,0.6544930727370093,0.49714699951672303,67.30900043578283,-23.309000435782835,36.3403884823483,-18.340388482348303
MA,391,388,387,64,90,48454.36,main_seller_state,0.165374677002584,0.23195876288659795,0.003931979766896954,0.004403770728686438,0.011498658489842852,0.003026719161524541,1.1199881458601229,2.924394114804253,56.99908789638503,7.000912103614972,31.473372167748085,58.52662783225192
MG,7861,7666,7804,954,431,1228057.52,main_seller_state,0.12224500256278831,0.05622228019827811,0.07905190012168019,0.06564370742448221,0.055065797879136326,0.07671105814292681,0.830387471059399,0.6965777899630067,1149.4079636780073,-195.40796367800726,621.8424511287546,-190.84245112875465
MS,47,47,46,3,4,9561.53,main_seller_state,0.06521739130434782,0.0851063829787234,0.00047264206916664155,0.00020642675290717677,0.0005110514884374601,0.000597264437389984,0.4367506965072886,1.0812653417384992,6.775085383032846,-3.775085383032846,3.812496113103505,0.1875038868964949
MT,136,135,136,11,6,21718.02,main_seller_state,0.08088235294117647,0.044444444444444446,0.001367645136311984,0.0007568980939929815,0.0007665772326561902,0.0013566239918218548,0.5534316423879122,0.5605088720041486,20.030687219401457,-9.030687219401457,10.950786707850494,-4.950786707850494
